date,track,artist,feats,current_pos,peak_pos,prev_pos,streak,streams,country,country_short,track_uri,artist_uri
2023-12-28,Taevasse,Ines,[],174,30,94,7,7876,Estonia,ee,3zos1Ioj6UqwEvD3DbOyAd,510rdjcAaWLuhSrt393x8e
2023-12-28,Rõõmsad Jõulud,Maarja,[],175,175,NaN,1,7859,Estonia,ee,7wxFnofADLrc33hOfsAzkw,4kPbFLAu3J3rH67cilUcXg
2023-12-28,Kommunikatsiooni Probleem,Arop,[],176,6,173,19,7858,Estonia,ee,7JDPjTzXu2rIbWjoAmKPLq,61Qtg6OSjyOGYjv5cpXl40
2023-12-28,Aisakell,The Swingers,[],177,177,NaN,1,7850,Estonia,ee,5lRrWGD6XUcdDFBmWX80UK,5gt7ToXqTDDPplDHro0SKL
2023-12-28,I KNOW ?,Travis Scott,[],178,23,159,22,7828,Estonia,ee,6wsqVwoiVH2kde4k4KKAFU,0Y5tJX1MQlPlqiwlOH1tJY
2023-12-28,Liquor & Cigarettes (feat. ArrDee),Chase & Status,"['Hedex', 'ArrDee']",179,40,124,15,7809,Estonia,ee,5etN0BsaiQlp0D6ltU4BX7,3jNkaOXasoc7RsxdchvEVq
2023-12-28,DJ Play A Christmas Song,Cher,[],180,180,NaN,1,7792,Estonia,ee,18uSfZqFBxQFi8CsXOIbhy,72OaDtakiy6yFqkt4TsiFt
2023-12-28,Jealous,Eyedress,[],181,55,148,19,7788,Estonia,ee,1aXV8GrmQLvgoFtBPERP7E,3XxNRirzbjfLdDli06zMaB
2023-12-28,Overdrive (feat. Norma Jean Martine),Ofenbach,['Norma Jean Martine'],182,127,127,4,7784,Estonia,ee,3bK1zVFBKIzYjmptmI4NsJ,4AKwRarlmsUlLjIwt38NLw
2023-12-28,Aluspükse,5MIINUST,['nublu'],183,1,162,2,7757,Estonia,ee,2xtLPeeUmIzM1hFw2qeH4U,6acByqWJeuaM0TX5VoY6an
2023-12-28,Paraadna,nublu,"['gameboy tetris', 'Raul Ojamaa']",184,1,151,159,7753,Estonia,ee,5VEZQNZWsZaKb1Y2jB8SWJ,2cNMMulo6S2a0tHrwX2s6i
2023-12-28,Зима в сердце,Moya Mishel,[],185,71,144,10,7745,Estonia,ee,6awpF8KkBWuZr1ElN2xkaW,28oFVU5sNejm6p76RkSwtQ
2023-12-28,FΛSHION,Britney Manson,[],186,55,156,2,7731,Estonia,ee,4YQgOgIElFtEvwJQ9ArWL7,7GtPtPbDC5CLNzSNxVpqaf
2023-12-28,Cheri Cheri Lady,Modern Talking,[],187,109,199,2,7671,Estonia,ee,2aEuA8PSqLa17Y4hKPj5rr,79bxUQsBIXO8nVLB9fYKf7
2023-12-28,Aisakell,Karavan,[],188,174,NaN,1,7665,Estonia,ee,4G9JWW2zsxXreVPbiVfyNl,2kCYuLt9oD8xX4bjU85RDF
2023-12-28,Dance The Night - From Barbie The Album,Dua Lipa,[],189,10,146,31,7658,Estonia,ee,1vYXt7VSjH9JIM5oRRo7vA,6M2wZ9GZgrQXHCFfjv46we
2023-12-28,Disconnect,Becky Hill,['Chase & Status'],190,49,132,23,7634,Estonia,ee,602d2gJewoiF1FivuOMMwE,4EPJlUEBy49EX1wuFOvtjK
2023-12-28,Lace It (with Eminem & benny blanco),Juice WRLD,"['Eminem', 'benny blanco']",191,185,185,2,7610,Estonia,ee,4qmG24ebshLXtKu9HIShBP,4MCBfE4596Uoi2O4DtmEMz
2023-12-28,exes,Tate McRae,[],192,18,125,6,7585,Estonia,ee,4E63weMCaNZuGPEFMnuEi8,45dkTj5sMRSjrmBSBeiHym
2023-12-28,Erootika Pood,5MIINUST,[],193,43,172,2,7561,Estonia,ee,0irG7UHJP2APS0hul5MCat,6acByqWJeuaM0TX5VoY6an
2023-12-28,The Hills,The Weeknd,[],194,10,168,3,7550,Estonia,ee,7fBv7CLKzipRk6EC6TWHOB,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,"['Macklemore', 'Ryan Lewis', 'Ray Dalton']",195,54,143,65,7548,Estonia,ee,22skzmqfdWrjJylampe0kt,5BcAKTbp20cv7tC5VqPFoC
2023-12-28,Fairytale of New York (feat. Kirsty MacColl),The Pogues,['Kirsty MacColl'],196,71,NaN,1,7533,Estonia,ee,3VTNVsTTu05dmTsVFrmGpK,2wzMOQwNT6ZvVB4amvhFAH
2023-12-28,Jõuluvalgus,Getter Jaani,[],197,197,NaN,1,7521,Estonia,ee,7I9dRoScuM75KMHciTgyMf,10pMyCRhDkBpyuc38QOlKf
2023-12-28,Trance (with Travis Scott & Young Thug),Metro Boomin,"['Travis Scott', 'Young Thug']",198,17,138,5,7513,Estonia,ee,5wG3HvLhF6Y5KTGlK0IW3J,0iEtIxbK0KxaSlF7G42ZOp
2023-12-28,Christmas Kaboom,Naeleck,['Sarah Rebecca'],199,144,NaN,1,7481,Estonia,ee,52CTlUPosFjUvXUAadKOVV,2DYDFBqoaBP2i9XrTGpOgF
2023-12-28,Die For You,The Weeknd,[],200,8,176,26,7461,Estonia,ee,2LBqCSwhJGcFQeTHMVGwy3,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,Väärään aikaan (feat. HUGO),AHTI,['HUGO'],1,1,1,3,647341,Finland,fi,1iZOPk4TnPpL1NOqCXSoRv,2E93OTghhH2JKYUWt48gFK
2023-12-28,Snowman,Sia,[],2,1,7,8,543903,Finland,fi,7uoFMmxln0GPXQ0AcCBXRq,5WUlDfRSoLAfcVSX1WnrxN
2023-12-28,Last Christmas - Single Version,Wham!,[],3,1,8,9,522147,Finland,fi,06qMRF18gwbOYYbnP2du6i,5lpH0xAS4fVfLkACg9DAuM
2023-12-28,All I Want for Christmas Is You,Mariah Carey,[],4,2,11,9,466817,Finland,fi,0bYg9bo50gSsH3LtXe2SQn,4iHNK0tOyZPYnBU7nGAgpQ
2023-12-28,Taulut (feat. Costi),HUGO,['Costi'],5,1,3,16,465883,Finland,fi,150cifhtXjdhDdr07scSVG,3nKO9WbvsGZEwcCSQgwtxZ
2023-12-28,It's Beginning to Look a Lot like Christmas,Michael Bublé,[],6,5,12,7,433960,Finland,fi,1rv46mRwDqMEhOBZ7vODg3,1GxkXlMwML1oSg5eLPiAz3
2023-12-28,Jos mä oisin sä,Cledos,[],7,1,2,4,422894,Finland,fi,1gSb8215VMM7zqVq1ihvjl,0xbbe6a1x6g5eGBQfzjWSe
2023-12-28,Joulun kanssas jaan (feat. Cantores Minores),Haloo Helsinki!,['Cantores Minores'],8,3,13,7,397734,Finland,fi,3RCxl6HWK4ADOzMbY8FZCw,0JTMRuiDzOCjWuYtWMgv2s
2023-12-28,Tulkoon joulu,Suvi Teräsniska,[],9,6,17,6,359215,Finland,fi,1K0ZirzQ9KtHAKOLB5efXs,76BCq0XM9wlppqHy4pXmoS
2023-12-28,Rockin' Around The Christmas Tree,Brenda Lee,[],10,7,19,6,352998,Finland,fi,2EjXfH91m7f8HiJN1yQg97,4cPHsZM98sKzmV26wlwD2W
2023-12-28,Rich Man (feat. Turisti),Averagekidluke,['Turisti'],11,4,4,2,352521,Finland,fi,17ClyalxrJFArxC0GoMG0l,6lFrRAoT64zvrLiL1edMhk
2023-12-28,Sydämeeni joulun teen,Vesa-Matti Loiri,[],12,10,24,5,347163,Finland,fi,2Kouu3rnDZ5ZVqWtPEAsGo,1C3guep1CayLvcFFadeQBt
2023-12-28,Sua Ei Oo,Isac Elliot,[],13,5,5,2,324854,Finland,fi,6sqPOCugqjcu11jIpnAkaL,3aD9K1zaLQ3G7yp9XV5E4D
2023-12-28,Santa Tell Me,Ariana Grande,[],14,4,23,7,320369,Finland,fi,0lizgQ7Qw35od7CYaoMBZb,66CXWjxzNUsdJxJ2JdwvnR
2023-12-28,Huone (feat. Ellis),Jaakko Kulta,['Ellis'],15,3,6,3,311911,Finland,fi,4v1OoH59CUDDlYgn0Dad4Q,3yKaJcys5vfZv2nE2IURyO
2023-12-28,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,[],16,12,32,6,301911,Finland,fi,2uFaJJtFpPDc5Pa95XzTvg,49e4v89VmlDcFCMyDv9wQ9
2023-12-28,Joulumaa,Katri Helena,[],17,8,36,5,288661,Finland,fi,3QqsEc7mv1Kq9aWNpQgHsU,2IfvzNKtnV8PTAh7H6ZVfv
2023-12-28,Holly Jolly Christmas,Michael Bublé,[],18,18,28,5,287306,Finland,fi,6tjituizSxwSmBB5vtgHZE,1GxkXlMwML1oSg5eLPiAz3
2023-12-28,Merry Christmas,Ed Sheeran,['Elton John'],19,9,43,4,279345,Finland,fi,3bH2Eu9A9ymI4UnGHRmoXg,6eUKZXaKkcviH0Ku9w2n3V
2023-12-28,Sä puhuit enkeleistä,Bee,[],20,20,53,3,264669,Finland,fi,0BHtuNJF5x6CfCyM8PD5vM,4pR2IcLEPu4KFVAmanNG1f
2023-12-28,Hei mummo,Suvi Teräsniska,[],21,11,38,5,262834,Finland,fi,1gWJ4zaBSkyICr7wTEygS9,76BCq0XM9wlppqHy4pXmoS
2023-12-28,Silkkii (feat. Joalin),DAVI,['Joalin'],22,1,9,7,258810,Finland,fi,6ik7RSb2fOJevYEFMu2P1A,6SZyjpoIRcvW29wO1u0ouV
2023-12-28,Feliz Navidad,José Feliciano,[],23,8,58,5,236870,Finland,fi,3qCeq0rWK67SoBDgFd2sId,7K78lVZ8XzkjfRSI7570FF
2023-12-28,Satama,KUUMAA,[],24,4,10,4,233092,Finland,fi,1osPz2rgtdywUR6ut6eIMU,3YC5DVJDjyazvB8hxJSybr
2023-12-28,Mistletoe,Justin Bieber,[],25,9,48,6,232939,Finland,fi,7xapw9Oy21WpfEcib2ErSA,1uNFoZAHBGtllmzznpCI3s
2023-12-28,BLONDINA,ibe,[],26,1,16,31,231361,Finland,fi,3Fq0id1BFWX3GoCeWdNh53,2Pn8JMNrnRnSpNRPPgtiWA
2023-12-28,Lämmin lumi peittää maan,Antti Tuisku,[],27,11,60,4,229775,Finland,fi,5T4wJfpwn3sEJdA4OovEfR,54CMkgIraCOO9pSRfPKiKt
2023-12-28,Kiireinen nainen (feat. ibe),Turisti,['ibe'],28,1,14,13,218553,Finland,fi,4haz2w5fIZagLEIOig3FGK,6IKJyoGeFRCRDb90U6AEzp
2023-12-28,Demoneista ystävii,Etta,[],29,1,15,8,205038,Finland,fi,3rK7sL207zzuVPq5iX0qpM,3Lc2yroP05lRK5z9NtQTkc
2023-12-28,Santa's Coming for Us,Sia,[],30,30,65,4,200866,Finland,fi,1N1ZpYUJc9fwrqk53FGgWv,5WUlDfRSoLAfcVSX1WnrxN
2023-12-28,Feimii,Lauri Haav,['Gettomasa'],31,2,18,11,200847,Finland,fi,2URHZHXAM122hwjNhBx1e1,4cmLVUbkth6BauCptSGKsV
2023-12-28,Taivas sylissäni,Ilta,[],32,31,70,4,196654,Finland,fi,1LecaAoGYag5SGnVdj924O,7wpzJLl0ElNQwRRsALqUSd
2023-12-28,It's the Most Wonderful Time of the Year,Andy Williams,[],33,16,63,5,194008,Finland,fi,1IcR6RlgvDczfvoWJSSY2A,4sj6D0zlMOl25nprDJBiU9
2023-12-28,Tule meille jouluksi,Jenni Vartiainen,[],34,22,79,4,188965,Finland,fi,4WfcvoGZvyUysZBiO7DtAP,6PP1ZiMzBbTeRqGvhr3pV9
2023-12-28,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,['Yoko Ono'],35,17,84,4,187578,Finland,fi,27RYrbL6S02LNVhDWVl38b,4x1nvY2FN8jxqAFA0DA02H
2023-12-28,3 Toivomusta,Pyrythekid,['Axel Kala'],36,17,21,12,183606,Finland,fi,35RegtSScKod4jXc4XtQXz,2HvnW7Cp9P0d3lX5HIKNXW
2023-12-28,Driving Home for Christmas - 2019 Remaster,Chris Rea,[],37,29,93,4,182152,Finland,fi,27qAMKrDdKEs8HDXcvR24R,5KEG7G8LDYlHgFDqZyEEs2
2023-12-28,Avaruus,Suvi Teräsniska,[],38,27,80,4,178950,Finland,fi,1pxr8ZU8xEmt6vp1JNw2bx,76BCq0XM9wlppqHy4pXmoS
2023-12-28,BISNESMIES,ibe,[],39,5,20,8,175821,Finland,fi,30lI16LmESm66IZJ7MPIGl,2Pn8JMNrnRnSpNRPPgtiWA
2023-12-28,Varpunen jouluaamuna,Suvi Teräsniska,[],40,40,71,4,175810,Finland,fi,6zAQuHIi9gENYJTYuwJmvU,76BCq0XM9wlppqHy4pXmoS
2023-12-28,Sua sattuu,Mirella,[],41,20,42,10,174927,Finland,fi,3UJLagt67XWKaEZbePUS88,5m8QXFAKCuty66pOzy9aPZ
2023-12-28,Ghetto Love,Averagekidluke,['ibe'],42,1,25,11,174410,Finland,fi,4zClLaFTN76B9qHuXpJ2hH,6lFrRAoT64zvrLiL1edMhk
2023-12-28,Christmas Without You,Ava Max,[],43,42,88,4,173766,Finland,fi,1QLZKzC2pjP4ySf4ALrNhm,4npEfmQ6YuiwW1GpUmaq3F
2023-12-28,Maa on niin kaunis (Toivioretkellä),Ellinoora,[],44,19,91,3,172734,Finland,fi,5ePePcvp5FnkuzjxnQdQbf,3c9CUpHeB5BCQOHp8uiPzY
2023-12-28,Ylivoimainen,KUUMAA,[],45,1,26,50,172243,Finland,fi,4TXoHT9YxXfczvs2ccf5MK,3YC5DVJDjyazvB8hxJSybr
2023-12-28,Kirje joulupukille,Vesala,[],46,46,78,4,170892,Finland,fi,66Vf08SRjwVU8O5ru8pw30,5fyBhURKALJ81CC9X4DvZP
2023-12-28,Lovin On Me,Jack Harlow,[],47,16,46,7,168277,Finland,fi,4xhsWYTOGcal8zt0J161CU,2LIk90788K0zvyj2JJVwkJ
2023-12-28,Jingle Bell Rock,Bobby Helms,[],48,21,77,6,167620,Finland,fi,6TkXViJUO3SA6FMcrNwlD9,38EmEgXkgK51MT2tPY0EoC
2023-12-28,DIIPIMPÄÄ,ibe,[],49,6,22,8,166299,Finland,fi,6W6EenNBTNpQwmANwy3SFl,2Pn8JMNrnRnSpNRPPgtiWA
2023-12-28,Tulipalo,KUUMAA,[],50,3,29,78,163642,Finland,fi,50MCpRAPLw8KXn8j6j2yb7,3YC5DVJDjyazvB8hxJSybr
2023-12-28,Candy Cane Lane,Sia,[],51,34,98,4,163271,Finland,fi,4KevTcBXEIYxXVyPE78XXm,5WUlDfRSoLAfcVSX1WnrxN
2023-12-28,Viimeinen tanssi,BEHM,['Olavi Uusivirta'],52,2,27,31,162390,Finland,fi,643oAKTJRrWg6sd7Npc0Qk,3bAa4FKwIgwWYHdaUJicmE
2023-12-28,Cha Cha Cha,Käärijä,[],53,1,50,50,157865,Finland,fi,5RX8T3EoTuXcybAxe6oPAw,6LkMGN0t3HDNL8hIvma70r
2023-12-28,DNA,Costi,[],54,4,33,7,156779,Finland,fi,7CxxYcWRv53v2JTyqdb6Ub,5BTRN678gL6XT4kv3TBopQ
2023-12-28,"Santa, Can’t You Hear Me",Kelly Clarkson,['Ariana Grande'],55,55,102,3,150820,Finland,fi,2O3MQ6H3gjrIWDcpeTrikT,3BmGtnKgCSGYIUhmivXKWX
2023-12-28,Christmas Lights,Coldplay,[],56,56,133,2,150755,Finland,fi,4fzyvSu73BhGvi96p2zwjL,4gzpq5DPGxSnKTe4SA8HAU
2023-12-28,Underneath the Tree,Kelly Clarkson,[],57,33,87,5,150711,Finland,fi,3nAp4IvdMPPWEH9uuXFFV5,3BmGtnKgCSGYIUhmivXKWX
2023-12-28,Tämä maailma tarvitsee rakkautta,Suvi Teräsniska,[],58,41,101,3,141302,Finland,fi,3gWNmys5QX3FpMcItGgjea,76BCq0XM9wlppqHy4pXmoS
2023-12-28,100 kg kukkia,Ege Zulu,[],59,11,30,5,141017,Finland,fi,4T5U89USlowyG8zLMsaKgf,0PyeoSEt7RQPbjuzy3JK9O
2023-12-28,Silkkiin verhoiltuna (feat. jambo),Bee,['jambo'],60,2,39,15,140686,Finland,fi,1e8DVYKeCZBGyHd3SqwQXL,4pR2IcLEPu4KFVAmanNG1f
2023-12-28,My Only Wish (This Year),Britney Spears,[],61,21,117,2,140146,Finland,fi,0YWUHZPJVg4iujddsJDwhM,26dSoYclwsYLMAKD3tpOr4
2023-12-28,Maailman ympäri,Costi,[],62,1,47,43,139556,Finland,fi,0HLSHAhE13XbkJDzyZymzQ,5BTRN678gL6XT4kv3TBopQ
2023-12-28,Missaat Mut,Isac Elliot,['william'],63,6,35,25,138404,Finland,fi,4I7nd2tef4qV15OAczVuJb,3aD9K1zaLQ3G7yp9XV5E4D
2023-12-28,Santa Claus Is Coming to Town,Michael Bublé,[],64,24,116,2,136753,Finland,fi,7Ivelh8N9J25Yj9KKxYj6w,1GxkXlMwML1oSg5eLPiAz3
2023-12-28,Syntymäpäivä! (Vielä KRRAN jee),BEHM,[],65,2,34,14,136565,Finland,fi,558Lsb6twiXsgxhaHxyEoh,3bAa4FKwIgwWYHdaUJicmE
2023-12-28,Pariisin kevät,SHRTY,['Joalin'],66,2,56,34,133338,Finland,fi,4NbcnW0v1yoeq2IAuWFriv,0hidKEfknd2aNabseugaN2
2023-12-28,Prada,cassö,"['RAYE', 'D-Block Europe']",67,6,49,20,132226,Finland,fi,59NraMJsLaMCVtwXTSia8i,5wCmhq5J2hPwL2r0eKurxn
2023-12-28,Sulle tehty,ABREU,[],68,4,31,5,131880,Finland,fi,1bIT252aJAWFZEV0N2u9yd,5kOwMqoAYEX24YgxEZP6K7
2023-12-28,Jälkeekään,Gettomasa,[],69,1,59,30,131064,Finland,fi,39RqJCSBMKkNGiNAnuUMH6,5sDIQrB2V7pRAdNM8dEc7g
2023-12-28,Joululaulu,emma & matilda,[],70,70,130,3,130908,Finland,fi,18Ra4rWQdsL8ViBBj3sNas,2jBUgp0vh5pEIqeTLpWCgV
2023-12-28,Tonttu,Rajaton,[],71,16,159,2,129869,Finland,fi,1rkqIAbd5OMS3tCL2QiTsH,3ZfVp9mvvJt4Zly7lxgcaR
2023-12-28,greedy,Tate McRae,[],72,11,45,15,127402,Finland,fi,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym
2023-12-28,Have Yourself A Merry Little Christmas,Sam Smith,[],73,17,122,2,125247,Finland,fi,1Qi2wh8fFgDV7tl4Sj3f2K,2wY79sveU1sp5g7SokKOiI
2023-12-28,maasta taivaaseen,pehmoaino,[],74,13,37,3,124638,Finland,fi,3FzUdSK2jCdzreDDJOfKWc,4Qk8DhjJRW0Dwd039aVOfr
2023-12-28,Kertoimia Vastaan,Jami Faltin,[],75,1,55,17,123696,Finland,fi,4QfhwWVpaIaXihhpweCuRi,7CPIskNnQ0GYgQa3NkcLMf
2023-12-28,Deja Vu,SHRTY,[],76,15,40,6,123256,Finland,fi,52XyOJi13FXLYPDWUT50Yi,0hidKEfknd2aNabseugaN2
2023-12-28,Sleigh Ride,The Ronettes,[],77,58,131,2,121625,Finland,fi,7fUYUcWy853HS8YJn0b3Sr,7CyeXFnOrfC1N6z4naIpgo
2023-12-28,Meit ei oo,Gettomasa,[],78,1,64,39,119320,Finland,fi,6gC4zm1oONWkl0zvo4Cwg6,5sDIQrB2V7pRAdNM8dEc7g
2023-12-28,Kuka se on (feat. Isac Elliot),Cledos,['Isac Elliot'],79,3,51,12,119142,Finland,fi,7ag60dkTuD8xoMOxh6f4xS,0xbbe6a1x6g5eGBQfzjWSe
2023-12-28,Strangers,Kenya Grace,[],80,7,62,17,115413,Finland,fi,5mjYQaktjmjcMKcUIcqz4s,7uMDnSZyUYNBPLhPMNuaM2
2023-12-28,The Christmas Song (Merry Christmas To You),Nat King Cole,[],81,79,150,2,114465,Finland,fi,5humEOJehpAwMJEJmb0JJ2,7v4imS0moSyGdXyLgVTIV7
2023-12-28,Joulun rauhaa,Happoradio,[],82,57,196,2,113875,Finland,fi,2BAzqEPPHFYIqAiYqKrPVA,088hJWSolrJNzoNBo2cyOd
2023-12-28,Kompastun,Isac Elliot,['Costi'],83,5,61,31,111895,Finland,fi,0y0FKZsyh3vtqVGpDKr8oJ,3aD9K1zaLQ3G7yp9XV5E4D
2023-12-28,Blue Christmas,Elvis Presley,[],84,50,NaN,1,110255,Finland,fi,3QiAAp20rPC3dcAtKtMaqQ,43ZHCT0cAZBISjO8DG9PnE
2023-12-28,FAMOUS,ibe,[],85,2,75,52,108802,Finland,fi,1t4IbqfmQQoLHAocILr2Aj,2Pn8JMNrnRnSpNRPPgtiWA
2023-12-28,Joulupukin Töissä,J. Karjalainen,[],86,67,170,2,107776,Finland,fi,5capWv86zDd1EsxcDHOnh2,03WFRA66hsZpJ5rqylE0vQ
2023-12-28,Viimeisiä sanoja,Bee,[],87,10,85,46,107696,Finland,fi,2qLzkSZ3nstuozJLipRIrS,4pR2IcLEPu4KFVAmanNG1f
2023-12-28,Matkalla (Vain elämää kausi 14),Ellinoora,[],88,5,68,15,107555,Finland,fi,7y02QzrZEpEgvSngRB6Xhy,3c9CUpHeB5BCQOHp8uiPzY
2023-12-28,HALLILLE,Sexmane,[],89,9,44,4,105310,Finland,fi,0OqAvK1fX9vktHFuPJHBUa,2JSX0lIYekUp6F301cTHkq
2023-12-28,DJ Play A Christmas Song,Cher,[],90,90,NaN,1,104475,Finland,fi,18uSfZqFBxQFi8CsXOIbhy,72OaDtakiy6yFqkt4TsiFt
2023-12-28,Minna,Arttu Wiskari,[],91,25,52,4,101910,Finland,fi,4k4V1bugfnZ6ps7VMSXlFd,3XqH4FcUOrw2gw7L3BBaDn
2023-12-28,Like It's Christmas,Jonas Brothers,[],92,54,182,2,100942,Finland,fi,1OjmlSFuzYflWjSMTCyTJv,7gOdHgIoIKoe4i9Tta6qdD
2023-12-28,Ennen vanhaan,Costi,[],93,4,83,25,100868,Finland,fi,67H9KjiRQBgDoOHmGZSncM,5BTRN678gL6XT4kv3TBopQ
2023-12-28,Joulurauhaa,Pete Parkkonen,[],94,94,178,2,100635,Finland,fi,7uvTnNMdDoWG6dyT3ZYTCR,7zX44fpv6srJt3HfBv0GCn
2023-12-28,Do They Know It's Christmas? - 1984 Version,Band Aid,[],95,12,NaN,1,100297,Finland,fi,4Yg2w0P29BBBMixyeNjDtj,35S20clEkkSNUo23ViaslZ
2023-12-28,Joku muu - boi95 Remix,emma & matilda,['boi95'],96,13,54,5,100200,Finland,fi,0UpJKWq0Of1qjyjW8v9yb9,2jBUgp0vh5pEIqeTLpWCgV
2023-12-28,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,['B. Swanson Quartet'],97,14,166,2,99965,Finland,fi,4kKdvXD0ez7jp1296JmAts,1Mxqyy3pSjf8kZZL4QVxS0
2023-12-28,Toiset samanlaiset (feat. Käärijä),Elastinen,['Käärijä'],98,7,41,3,99470,Finland,fi,74GljYNzhYRF90chULPqsz,7DdW8Ert3Z36hb1FkaZWiI
2023-12-28,Anna mulle mitä vaan,KUUMAA,[],99,5,72,39,99246,Finland,fi,2hCsRJpmsetg49AXeyhuAN,3YC5DVJDjyazvB8hxJSybr
2023-12-28,Skaala,Isac Elliot,[],100,35,67,30,98555,Finland,fi,3oGV3fvu4Lf7O1hKsvbtvE,3aD9K1zaLQ3G7yp9XV5E4D
2023-12-28,Vastustaa,VJ,[],101,18,90,25,97236,Finland,fi,2lvCRioElAZPAgqWCV9a1S,4JdNUmnUaGFg9kX947oHg2
2023-12-28,VYYHTI (ettiny aitoo rakkaut),ibe,[],102,9,82,30,97151,Finland,fi,5e63Mhaf4aY58OD8aY3zhJ,2Pn8JMNrnRnSpNRPPgtiWA
2023-12-28,Shamppanjadieetillä,Gettomasa,['Van Hegen'],103,1,86,83,96973,Finland,fi,3KOKML3DT5AbPOQYWjBZTh,5sDIQrB2V7pRAdNM8dEc7g
2023-12-28,Varpunen jouluaamuna,Vesa-Matti Loiri,[],104,79,NaN,1,96594,Finland,fi,3IwuErQy06KIn7DHwIxQRJ,1C3guep1CayLvcFFadeQBt
2023-12-28,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,['Blake Shelton'],105,60,NaN,1,95198,Finland,fi,2OQ6a4CfUeYskpTTgyawyJ,4yiQZ8tQPux8cPriYMWUFP
2023-12-28,Winter Wonderland,Rod Stewart,['Michael Bublé'],106,56,NaN,1,94887,Finland,fi,0NSAlbl5xcKOu7BKDbVk7I,2y8Jo9CKhJvtfeKOsYzRdT
2023-12-28,Tip Tap (Vain elämää joulu),Elastinen,[],107,8,195,2,94189,Finland,fi,43ATY1G2LuUl1jh0HDQvHt,7DdW8Ert3Z36hb1FkaZWiI
2023-12-28,Tonttu,Vesa-Matti Loiri,[],108,94,NaN,1,93822,Finland,fi,6Fp6QpQkrjBp5WWLQnlbHM,1C3guep1CayLvcFFadeQBt
2023-12-28,Vastustamaton,Gettomasa,[],109,1,96,60,93766,Finland,fi,12zIIWVV5guPmsV7yQGsOM,5sDIQrB2V7pRAdNM8dEc7g
2023-12-28,Taivas sylissäni,Suvi Teräsniska,[],110,70,158,2,93726,Finland,fi,2CpaM8Mba4YCtRXtAE9OKU,76BCq0XM9wlppqHy4pXmoS
2023-12-28,Reckless,Purplape,[],111,6,100,23,92973,Finland,fi,5om9e07j4TldvFZ5QeMRxX,1f0beje3cU2AASjPmpGE7V
2023-12-28,Makso Mitä Makso,Isac Elliot,['Sexmane'],112,1,69,68,92327,Finland,fi,2DUORZ1FH4CEzLqXaCQJGq,3aD9K1zaLQ3G7yp9XV5E4D
2023-12-28,Kaikki Ok,Keko Salata,[],113,11,66,7,92193,Finland,fi,4Sru7OlIuO3Y31pq5nZCL5,18KcOgLds5SUgIpQIveiJN
2023-12-28,Oi jouluyö,Ilta,[],114,88,NaN,1,91613,Finland,fi,273NyeKoL2Ww9cRAFGHrMR,7wpzJLl0ElNQwRRsALqUSd
2023-12-28,Liian moni (feat. VJ),Cledos,['VJ'],115,6,76,10,91008,Finland,fi,3QUpgNvOU1AQsxVrdUby1H,0xbbe6a1x6g5eGBQfzjWSe
2023-12-28,Mitä se maksaa (feat. TUULI),Alina Burnet,['TUULI'],116,28,73,3,89536,Finland,fi,1Wi6LwcoXKgMCelfw5O4Po,6pBVcV1vX0IUU9Rr1xtB2J
2023-12-28,"Jouluyö, juhlayö",ABREU,[],117,69,NaN,1,89531,Finland,fi,3P1AC6uRKIrvCKQRYdlWS1,5kOwMqoAYEX24YgxEZP6K7
2023-12-28,Joulupukki matkaan jo käy,Kirka,[],118,24,NaN,1,89258,Finland,fi,4DpfayW5CH6TTlGAkwiCgd,1RJAalQs0oU7mC5krUYvrO
2023-12-28,Lanka,Jenni Vartiainen,[],119,6,81,7,89232,Finland,fi,2IwQQe9CP2w6dP3fJXNTb8,6PP1ZiMzBbTeRqGvhr3pV9
2023-12-28,Tähti tähdistä kirkkain,Suvi Teräsniska,[],120,71,199,2,89220,Finland,fi,3alPDAOFUigcNwfR0sjjw7,76BCq0XM9wlppqHy4pXmoS
2023-12-28,Ihana kipu,VIIVI,['Robin Packalen'],121,1,94,61,86461,Finland,fi,4EXBxZeqKIayJa65KtAwZw,3OrwN1mr1zEbdm0OqnPphh
2023-12-28,White Christmas - 1947 Version,Bing Crosby,"['Ken Darby Singers', 'John Scott Trotter & His Orchestra']",122,88,NaN,1,85835,Finland,fi,4so0Wek9Ig1p6CRCHuINwW,6ZjFtWeHP9XN7FeKSUe80S
2023-12-28,Armon tähti,Jepa Lambert,['Lenni-Kalle Taipale'],123,123,NaN,1,85299,Finland,fi,1hJVrBJylEPDJ86VI7nHQg,0x2sRpqcE6H2nZeYT6Gb1w
2023-12-28,Mitä näil korteil saa?,VIIVI,['JVG'],124,3,92,32,84600,Finland,fi,00HzPyMHUN8aafKYCia7VQ,3OrwN1mr1zEbdm0OqnPphh
